Filename,Title,Source,Link,SHA-1,Date,Year
Stairwell-threat-report-The-ink-stained-trail-of-GOLDBACKDOOR(04-21-2022),The ink-stained trail of GOLDBACKDOOR,stairwell,https://app.box.com/s/q8cy0c5l8wpddfq60i4dccc2wucqsasf,095c763cb66c58a7f61e97b0dcd7328ae0a51d59,04/21/2022,2022
Zscaler-Naver-ending-game-Lazarus-APT(04-26-2022),"A ""Naver"" ending game of Lazarus APT",zscaler,https://app.box.com/s/gjrg4ujjlpfpkakfrzgeh7z9c0qvd68m,e2b266f4afeaf7b3f608df75ab62abdc23f7941f,04/26/2022,2022
Symantec_Stonefly-North Korea-Continues-High-value-Targets(04-27-2022),Stonefly: North Korea-linked Spying Operation Continues to Hit High-value Targets,Symantec,https://app.box.com/s/aaubak30ry3tyox9elzknurce4by7lxq,ec0ff900599235d4e4103a9c6ea980ff54cc0a2c,04/27/2022,2022
nccgroup_LAPSUS-Recent-TTPs(04-28-2022),"LAPSUS$: Recent techniques, tactics and procedures",nccgroup,https://app.box.com/s/542vkzhswgr4y5w17jz3k5hmiu7e5rig,e8c33cefaf9dc42acf2d668cf78d781fdf17c240,04/28/2022,2022
CISA_AA22-057A_Destructive_Malware_Targeting_Organizations_in_Ukraine-r2(04-28-2022),Update: Destructive Malware Targeting Organizations in Ukraine,cisa,https://app.box.com/s/leuoeise3zmmleyz3tiov7izt4s6xllf,1d7d0bb200a0725926d92c5bea1f452453efcfec,04/28/2022,2022
Mandiant_UNC3524-Eye-Spy-Email(05-02-2022),UNC3524: Eye Spy on Your Email,Mandiant,https://app.box.com/s/55fjwqbquh3crcy0whh74fl9khmmyncy,88eac247905e7a62616e25117c29997cb3660307,05/02/2022,2022
CiscoTalos_GamaredonAPT-targets-Ukrainian-new-campaign(09-15-2022),Gamaredon APT targets Ukrainian government agencies in new campaign,CiscoTalos,https://app.box.com/s/gxxd8gxjcgjfw3o9bjh1wfver5ewd251,abee4fba459156eb4b681f95337c5fade2e24385,09/15/2022,2022
Checkpoint_Cloud-Atlas-targets-Russia-Belarus-amid-Ukraine(12-09-2022),Cloud Atlas targets entities in Russia and Belarus amid the ongoing war in Ukraine,checkpoint,https://app.box.com/s/b20i9u35k3os7h3dlt38emxzmymbb38j,ce2bb5a0741a4bdd6f9cb96a205603388c2e8323,12/09/2022,2022
PaloAlto_Russias-TridentUrsa-GamaredonAPT-CyberConflic-Operations-Ukraine(12-20-2022),Russia's Trident Ursa (aka Gamaredon APT) Cyber Conflict Operations Unwavering Since Invasion of Ukraine,Palo Alto,https://app.box.com/s/2xgd6r6ttw57hlg1gx0k2g72earqc9oy,7ffa8cc48d900c15e6ac08b104610f82011496c5,12/20/2022,2022
Checkpoint_BlindEagle-Targeting-Ecuador-Sharpened-Tools(01-05-2023),BlindEagle Targeting Ecuador With Sharpened Tools,checkpoint,https://app.box.com/s/02999kyg7rhnghwp8v7g1zp8njpmslu3,3a904da819b8adb107998f6408249cf29ce950cb,01/05/2023,2023
Group-ib_DarkPink(01-11-2023),"Dark Pink: New APT hitting Asia-Pacific, Europe that goes deeper and darker",Group-ib,https://app.box.com/s/ppyx56ezndrsoc9n1ju68z4c86d6t093,e5c9ee752a09cc290bd5bd6c40b9c14241586ff7,01/11/2023,2023
Eclecticiq_MustangPandaAPT-EUThemed-Lure-PlugX(02-02-2023),Mustang Panda APT Group Uses European Commission-Themed Lure to Deliver PlugX Malware,Eclecticiq,https://app.box.com/s/3r1jwpewyxlnj8efx3tr6ctw9d2xghsf,f9dc47847698fb913f004b17525a16d37a7c711c,02/02/2023,2023
Trendmicro_New-APT34-Malware-Targets-MiddleEast(02-02-2023),New APT34 Malware Targets The Middle East,Trend Micro,https://app.box.com/s/9us9hqv5o7pnbt748p9g0o6lg3w7vdgo,8e4de1d12b7d3b27bb649689bab287dcf1f5fe46,02/02/2023,2023
Symantec_Graphiron-Russian-Malware-Deployed-Against-Ukraine(02-08-2023),Graphiron: New Russian Information Stealing Malware Deployed Against Ukraine,Symantec,https://app.box.com/s/zgagcatygwcejaltkg40ij84aavt5cll,232cfeb4ee7a1e9aae111eebb5574dcc970e0d9b,02/08/2023,2023
Ahnlab_Dalbit-m00nlight-Chinese-APT-Campaign(02-13-2023),Dalbit (m00nlight): Chinese Hacker Group's APT Attack Campaign,Ahnlab,https://app.box.com/s/y8jswf42eqblw5m6cv5h7nkmy1q60dmn,f8464b2e4c8ac43e64aaf9c3034286da17a2b91b,02/13/2023,2023
Checkpoint_Operation-Silent-Watch-Desktop-Surveillance-Azerbaijan-Armenia(02-16-2023),Operation Silent Watch: Desktop Surveillance in Azerbaijan and Armenia,Checkpoint,https://app.box.com/s/1n31h25d0j5xoqrtyftmx4zuh7njwwje,b897b76560babe5ea2af500b12ce15160c39944f,02/16/2023,2023
Ahnlab_HWP-Malware-Steganography-ScarCruft(02-21-2023),HWP Malware Using the Steganography Technique: RedEyes (ScarCruft),AhnLab,https://app.box.com/s/966vmmu8zehyqszqaygziq84fbrvvn3v,18f2fa0dd7b7178ba88d5a5d412d86bf3df43c28,02/21/2023,2023
Symantec_Hydrochasma-UnknownGroup-Targets-Medical-Shipping-Asia(02-22-2023),Hydrochasma: Previously Unknown Group Targets Medical and Shipping Organizations in Asia,Symantec,https://app.box.com/s/29d01df2yj6gbkew7etkx3kesagb2pk1,5669fa6adf6841e8d550e03636e13e39cc8e4560,02/22/2023,2023
ESET_WinorDLL64-Lazarus-arsenal(02-23-2023),WinorDLL64: A backdoor from the vast Lazarus arsenal?,ESET,https://app.box.com/s/vs8eitue87tx6dvbdwtxjimkg03xf7s4,29308a374352e9b10395a445b54d29c44fa1a954,02/23/2023,2023
Blackberry_BlindEagle-Fake-UUE-Fsociety-Target-Colombia(02-27-2023),Blind Eagle Deploys Fake UUE Files and Fsociety to Target Colombia,Blackberry,https://app.box.com/s/8llvu2xsb8l9t2bxt16zhjqm89810gcp,669282e93ad3ee2f09ca00538a9e9f9d474dcb9b,02/27/2023,2023
Ahnlab_Lazarus-using-public-certificate-vulnerability(02-27-2023),Lazarus group using public certificate vulnerability,Ahnlab,https://app.box.com/s/ovpepub4io3zuwkn65viaoxcn18ifunk,9f0ac45dbfeeded1ad46f09e104640566c8f7eda,02/27/2023,2023
Symantec_Blackfly_Materials_Technology(02-28-2023),Blackfly: Espionage Group Targets Materials Technology,Symantec,https://app.box.com/s/haoo75g6usi9rbje6mdi9618lqglo1vz,4267c0947c6c196ac1f13f4ae440231f1828a67e,02/28/2023,2023
Trendmicro_IronTigers-SysUpdate-Adds-Linux-Targeting(03-01-2023),"Iron Tiger's SysUpdate Reappears, Adds Linux Targeting",Trend Micro,https://app.box.com/s/oyd0m0chatq9m025mjs21umb3xivhw3s,5af93af18d82bd2525635dc8a5d29126e05207ee,03/01/2023,2023
ESET_MQsTTang-MustangPandas-backdoor-Qt-MQTT(03-02-2023),MQsTTang: Mustang Panda's latest backdoor treads new ground with Qt and MQTT,ESET,https://app.box.com/s/01nfw2cbbp4hi4my8tuoik8eazecd9wm,a315b44bfa8879deee5d9ee550e6bdf1516c6258,03/02/2023,2023
Proofpoint_Russia-Aligned-TA499-Beleaguers-Targets-Video-Call-Requests(03-07-2023),Don't Answer That! Russia-Aligned TA499 Beleaguers Targets with Video Call Requests,Proofpoint,https://app.box.com/s/eq1umie1q7extle2oddwdluftyx12hu7,12f3a174311f611263f75c3b1d62f69b11c53560,03/07/2023,2023
Checkpoint_Chinese-Espionage-Southeast-Asian-Government-Entities(03-07-2023),Pandas with a Soul: Chinese Espionage Attacks Against Southeast Asian Government Entities,Checkpoint,https://app.box.com/s/29jms8a3yoapqi7id90gi7fepknh155m,d1a6a9b7fbd5a94cdd7b325883da3e413d4f8ffc,03/07/2023,2023
Mandiant_LIGHTSHOW-1-North-Koreas-UNC2970(03-09-2023),Stealing the LIGHTSHOW (Part One) - North Korea's UNC2970,Mandiant,https://app.box.com/s/t1wj2s9hwf71dh65w5re5est9yhvh0mu,e9325a67d4681c8cdfc1e2a18783142e2e74826c,03/09/2023,2023
Mandiant_LIGHTSHOW-2-LIGHTSHIFT-and-LIGHTSHOW(03-09-2023),Stealing the LIGHTSHOW (Part Two) - LIGHTSHIFT and LIGHTSHOW,Mandiant,https://app.box.com/s/q3opc1veurizduac9fqpcptxcc7eztg0,604ce904b72ea33febb00802b7b26f4d782f6f67,03/09/2023,2023
360_APT-C-56-TransparentTribe-camouflage-campaign(02-13-2023),Analysis of APT-C-56 (Transparent Tribe) camouflage resume attack campaign,CoreSec360,https://app.box.com/s/rnoc7ldxv29za832xasqohm1ammp3g2d,39ab8916e64fe878e3198b82bc0bfd0b78c8e8cd,03/13/2023,2023
ESET_Tick-APT-compromise-DLP-developer-East-Asia(03-14-2023),The slow Ticking time bomb: Tick APT group compromise of a DLP software developer in East Asia,ESET,https://app.box.com/s/m37w9blhczmsgr4cmhjfxu432zca4sdj,23219da0963e95373d5dacba4348f1ccd274fd59,03/14/2023,2023
Mandiant_Fortinet-Zero-Day-Suspected-Chinese-Operation(03-16-2023),Fortinet Zero-Day and Custom Malware Used by Suspected Chinese Actor in Espionage Operation,mandiant,https://app.box.com/s/iii4w6dhgx5q3ty6wqw3blcwquf074rq,d4d5053d7057f5fd24a4e431de95c2efc33b3a59,03/16/2023,2023
ESET_apt-activity-report-q2-2023-q3-2023(10-26-2023),ESET APT Activity Report Q2-Q3 2023,ESET,https://app.box.com/s/k8lwb8mo9io4mzsu89jd8lwsu123hazd,7873f4b161d89a40f97a4b4104f212f4d556459a,10/26/2023,2023
Kaspersky_cascade-of-compromise-unveiling-Lazarus-new-campaign(10-27-2023),A cascade of compromise: unveiling Lazarus' new campaign,Kaspersky,https://app.box.com/s/v2z7vgbi74nivtd8hwghetsx04m4s0ah,d88076abd0fbde4927a2948ca8065659e9ba6752,10/27/2023,2023
CoreSec360_APT-C-36-BlindEagle-Amadey-botnet(10-31-2023),Analysis of activities of suspected APT-C-36 (Blind Eagle) organization launching Amadey botnet Trojan,CoreSec360,https://app.box.com/s/ubdtp5ptp5mk79x2d1cutpsr4cik8af0,5e1d8f90ff100844c70bc6c663ffe26771881cd7,10/31/2023,2023
Checkpoint_Fro-Albania-to-MiddleEast-Scarred-Manticore(10-31-2023),From Albania To The Middle East: The Scarred Manticore Is Listening,Checkpoint,https://app.box.com/s/7xa41s13wmuno6koqkuknexpsffehzdt,18c0a89c955b06ef112a48590e14879c919c72b4,10/31/2023,2023
Deepinstinct_MuddyWater-spearphishing-new-TTPs(11-01-2023),MuddyWater eN-Able spear-phishing with new TTPs,deepinstinct,https://app.box.com/s/gqeknolwao8lmfefd96uu2ilva5i67cs,d3bf493f5cb37521928b92e9eee3af89d0f3bf82,11/01/2023,2023
Kaspersky_Modern-Asian-APT-groups-TTPs_report_eng(11-09-2023),Modern Asia APT groups TTPs,Kaspersky,https://app.box.com/s/dwhha91g1bkrjvmzdi1j8xylez9y6rzz,ab3211cc642317a62c5330b640f24f08c3efb090,11/09/2023,2023
Kaspersky_HrServ-webshell-in-APT-attack(11-22-2023),HrServ - Previously unknown web shell used in APT attack,Kaspersky,https://app.box.com/s/cexiy4us0t2ygcu6mewyys4aad5ogv83,312885ec160f68228c8ec450e3f61b54a25e17d5,11/22/2023,2023
Blackberry_AeroBlade-Targeting-US-Aerospace-Industry(11-30-2023),AeroBlade on the Hunt Targeting the U.S. Aerospace Industry,Blackberry,https://app.box.com/s/d4eigscymt12dg8lsnevf48duihx5bwz,ef854d3ab06b7acc16e2ab04a760468966d07805,11/30/2023,2023
PaloAlto_NewToolSet-Organizations-in-Middle-East-Africa-and-US(12-01-2023),"New Tool Set Found Used Against Organizations in the Middle East, Africa and the US",Palo Alto Networks,https://app.box.com/s/z7lwcyx3tk4dlsw4bivcrsi7gaj4u4vs,e16339ec8a52ad200eae8d0fb6be95550d8f9c07,12/01/2023,2023
Ahnlab_Kimsuky-Group-AutoIt-Malware-RftRAT-Amadey(12-08-2023),"Kimsuky Group Uses AutoIt to Create Malware (RftRAT, Amadey)",Ahnlab,https://app.box.com/s/xs2z8yf59q58ph1qn5sqr92sj2g6zefo,a224702fbdf785b482d562117dddf5d4fd848208,12/08/2023,2023
ITG05_operations_leverage_Israel-Hamas_conflict_lures_to_deliver_Headlace_malware(12-08-2023),ITG05 operations leverage Israel-Hamas conflict lures to deliver Headlace malware,IBM,https://app.box.com/s/v7cb9iaex4o4igqpq9xbxz9sne72klr3,c4e23fff156bef106fb15a96734b9fcf44d37061,12/08/2023,2023
CISA_aa23-347a-russian-foreign-intelligence-service-svr-exploiting-jetbrains-teamcity-cve-globally_0(12-13-2023),Russian Foreign Intelligence Service (SVR) Exploiting JetBrains TeamCity CVE Globally,CISA,https://app.box.com/s/fd039qqm7o9tl7yrbda7f3uevumj2twu,443181071d70821ccd4f78533f8b6b9947dc4b46,12/13/2023,2023
Sentinelone_GazaCybergang -UnifiedFront-Targeting-Opposition(12-14-2023),Gaza Cybergang Unified Front Targeting Hamas Opposition,Sentinelone,https://app.box.com/s/7zzj7ykuxqvc32jj5w9jcgnv3kvfbxpw,e8a83611d700dbc67bff004984b05714471b00c4,12/14/2023,2023
ESET_OilRig-cloud-service-powered-downloaders(12-14-2023),OilRig's persistent attacks using cloud service-powered downloaders,ESET,https://app.box.com/s/hwalx6d0jzl86zfotki735i40j5a7fr0,1c9fb3d84f4702a0ae479b9e8f5c61ed27547d74,12/14/2023,2023
Symantec_Seedworm-Iranian-Hackers-Target-Telecoms-Orgs-North-East-Africa(12-19-2023),Seedworm: Iranian Hackers Target Telecoms Orgs in North and East Africa,Symantec,https://app.box.com/s/hn3cttmgg2ijnz0qr41iwh6kpgenapvr,247bc49a579b858eb7c50a9a6cb23ab022c8e1d2,12/19/2023,2023
Netskope_Nim-based-Campaign-Word-Docs-Impersonate-Nepali-Gov(12-20-2023),A Look at the Nim-based Campaign Using Microsoft Word Docs to Impersonate the Nepali Government,Netskope,https://app.box.com/s/rel585pqa8fc80voc96wt9oidsik0pvl,3f76b2e6e9861c0c3e4205dfeb5a9868539f4bb6,12/20/2023,2023
CERT-UA-8338(12-21-2023),New UAC-0050 attack using RemcosRAT,CERT-UA,https://app.box.com/s/2smmew2ne68u13vfh3gmx9rd4w6tzlt9,0d7df9ae534779b6ee238c2d882e75e7b80797e0,12/21/2023,2023
Deepinstinct_TA-UAC-0099-Continues-Target-Ukraine(12-21-2023),Threat Actor 'UAC-0099' Continues to Target Ukraine,Deepinstinct,https://app.box.com/s/dd69xw7nerwy3w6zkqapfwhrsacgtxxj,b0cce40bbc4e54a2742d25794bc5311cd958c2b2,12/21/2023,2023
CERT-UA-8399(12-28-2023),APT28: From Initial Damage to Domain Controller Threats in an Hour,CERT-UA,https://app.box.com/s/s2uqsgl0krjgy2q806x3vy0hx6jfjem8,655acdbba1095c8339c40f02d2af3d3da50d22c4,12/28/2023,2023
